id,lot_frontage,lot_area,neighborhood,overall_qual,year_built,year_remod_add,mas_vnr_area,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,saleprice,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing
2794,68.0,14781,3,8,2001,2002,178.0,4,3,4,1,0.0,5,4,1787,0,1787,0.0,2,0,4,7,1,2001.0,2,3.0,748.0,3,2,198,150,275000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2625,60.0,8544,1,3,1950,1950,0.0,0,0,0,0,0.0,2,2,1040,0,1040,0.0,2,0,3,6,0,1950.0,1,2.0,400.0,2,2,0,0,81400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,62.0,7440,0,5,1954,1954,0.0,4,3,1,4,173.0,3,4,1089,0,1089,1.0,1,0,3,5,1,1954.0,2,1.0,252.0,3,1,328,0,125000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
708,62.0,7404,0,4,1920,1950,0.0,2,3,1,1,0.0,3,4,861,0,861,0.0,1,0,3,5,0,1920.0,1,2.0,288.0,3,0,0,0,80000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286,67.0,4853,1,5,1924,1999,203.0,3,3,2,3,133.0,2,3,1296,0,1296,0.0,2,0,2,5,1,1979.0,1,1.0,260.0,3,2,0,0,104000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
62,59.0,10593,4,7,1996,1996,338.0,4,3,1,6,919.0,5,4,1720,0,1720,1.0,2,0,4,7,1,1996.0,3,2.0,527.0,3,2,240,56,260400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1647,78.0,12090,2,7,1981,2003,306.0,4,3,1,5,321.0,5,4,725,754,1479,0.0,2,1,4,6,1,1981.0,2,2.0,484.0,3,2,167,72,176000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,68.0,11677,1,5,1966,1966,442.0,3,3,3,3,249.0,3,4,1040,0,1040,1.0,1,0,3,6,0,1966.0,2,1.0,264.0,3,2,0,90,123000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,68.0,11000,4,9,2000,2000,295.0,5,3,2,1,0.0,5,4,1533,639,2172,0.0,2,1,5,8,1,2000.0,2,3.0,687.0,3,2,162,153,291000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
654,50.0,8000,1,6,1948,2002,0.0,3,3,1,5,680.0,5,4,972,0,972,1.0,1,0,3,5,1,1948.0,1,1.0,240.0,3,2,0,0,132000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1089,51.0,8029,2,6,2005,2005,0.0,4,3,1,1,0.0,5,4,728,728,1456,0.0,2,1,4,8,0,2005.0,3,2.0,400.0,3,2,100,24,176000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
604,68.0,13495,1,5,1956,1956,70.0,3,3,1,4,625.0,2,4,1728,0,1728,1.0,2,0,3,7,1,1956.0,1,2.0,576.0,3,2,0,99,177625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2838,60.0,9738,0,5,1924,1950,0.0,3,3,1,4,392.0,4,4,949,272,1221,1.0,1,0,3,7,0,1965.0,1,1.0,392.0,3,2,0,0,104900,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2777,68.0,9272,3,7,1999,1999,0.0,4,3,1,6,500.0,5,4,856,893,1749,0.0,2,1,4,7,0,1999.0,2,2.0,515.0,3,2,140,85,196000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1723,48.0,7841,4,9,2005,2005,394.0,5,3,1,6,848.0,5,4,1577,0,1577,1.0,2,0,5,6,1,2005.0,2,2.0,564.0,3,2,203,39,280000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
349,68.0,8530,2,7,1995,1996,22.0,4,3,1,1,0.0,4,4,804,670,1474,0.0,2,1,3,7,1,1995.0,3,2.0,400.0,3,2,120,72,168500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,68.0,13041,2,6,1995,1995,0.0,4,3,1,1,0.0,4,4,781,890,1671,0.0,2,1,3,7,1,1995.0,3,2.0,423.0,3,2,0,84,170000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,200.0,43500,2,3,1953,1953,0.0,0,0,0,0,0.0,5,4,2034,0,2034,0.0,1,0,3,9,0,1953.0,2,4.0,1041.0,3,0,483,266,130000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,52.0,6240,1,7,1939,1950,0.0,3,3,2,3,300.0,3,4,1245,764,2009,0.0,2,0,3,7,1,1939.0,1,2.0,400.0,3,2,0,20,150000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2770,95.0,13015,3,5,1996,1996,0.0,4,3,1,1,0.0,5,4,1100,0,1100,0.0,1,1,3,5,0,1996.0,2,2.0,462.0,3,2,0,0,145000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2923,63.0,9297,2,5,1976,1976,0.0,3,3,1,5,1606.0,3,4,1728,0,1728,2.0,2,0,3,8,0,1976.0,1,2.0,560.0,3,2,0,0,188000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1619,57.0,8773,2,6,1997,1997,0.0,4,3,3,1,0.0,4,4,916,684,1600,0.0,2,1,3,7,1,1997.0,3,2.0,460.0,3,2,100,38,169000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2178,74.0,8536,0,5,2006,2007,0.0,4,3,1,1,0.0,4,4,1125,0,1125,0.0,1,1,3,5,0,2007.0,1,2.0,430.0,3,2,80,64,155000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1160,59.0,4282,4,7,2004,2004,0.0,4,3,2,6,16.0,5,4,1391,0,1391,0.0,2,0,4,5,0,2004.0,2,2.0,530.0,3,2,156,158,196000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,68.0,8740,2,7,2002,2002,0.0,4,3,1,6,574.0,5,4,864,1131,1995,0.0,2,1,4,8,1,2002.0,3,2.0,435.0,3,2,264,48,219500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2412,65.0,10237,2,6,2005,2006,0.0,4,3,1,1,0.0,5,4,728,728,1456,0.0,2,1,4,8,1,2005.0,3,2.0,390.0,3,2,0,24,170440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
889,75.0,7950,0,6,1977,1977,140.0,3,3,1,4,535.0,3,4,698,728,1426,0.0,1,1,3,6,0,1977.0,3,2.0,440.0,3,2,252,0,159500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,128.0,39290,0,10,2008,2009,1224.0,5,3,4,6,4010.0,5,4,5095,0,5095,1.0,2,1,5,15,2,2008.0,3,3.0,1154.0,3,2,546,484,183850,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,80.0,10400,2,7,1970,1970,288.0,3,3,1,1,0.0,4,4,1682,0,1682,0.0,2,0,3,7,1,1970.0,1,2.0,530.0,3,2,98,0,174000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1613,85.0,10628,1,7,1970,1970,0.0,3,4,4,6,778.0,3,4,1277,0,1277,1.0,1,0,3,5,1,1970.0,1,2.0,526.0,3,2,0,0,167000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
411,24.0,2280,2,6,1976,1976,0.0,4,3,1,5,566.0,3,4,855,601,1456,0.0,2,1,3,7,1,1976.0,1,2.0,440.0,3,2,87,0,148500,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
810,64.0,7018,2,5,1979,1979,0.0,0,0,0,0,0.0,3,4,1114,1114,2228,0.0,2,0,3,8,0,1979.0,1,2.0,720.0,3,2,73,0,147983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,75.0,10762,2,6,1980,1980,0.0,4,3,1,1,0.0,3,4,626,591,1217,0.0,1,1,3,6,1,1980.0,2,1.0,288.0,3,2,0,28,120000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2179,60.0,7024,0,5,2005,2006,0.0,5,4,1,5,980.0,4,4,1090,0,1090,1.0,1,1,3,5,0,2005.0,3,2.0,450.0,3,2,0,49,157000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2746,50.0,7585,0,5,1948,1950,0.0,2,2,2,1,0.0,2,3,1002,454,1456,1.0,1,0,3,7,1,1954.0,1,1.0,280.0,3,1,0,0,91500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,67.0,8777,0,5,1910,1950,0.0,2,3,1,1,0.0,4,3,796,0,796,0.0,1,0,3,4,0,0.0,0,0.0,0.0,0,1,328,0,85000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,70.0,9170,0,5,1965,1965,0.0,3,3,1,5,698.0,5,4,1214,0,1214,1.0,1,0,3,6,0,1965.0,1,2.0,461.0,2,2,0,0,140000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,66.0,7742,1,5,1966,1966,0.0,3,3,1,4,763.0,5,4,955,0,955,1.0,1,0,3,6,0,1966.0,1,1.0,386.0,3,2,0,0,127000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,64.0,8791,4,6,2003,2003,0.0,4,3,1,3,503.0,5,4,864,864,1728,0.0,2,1,4,7,0,2003.0,2,2.0,673.0,3,2,216,56,207500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2738,60.0,19800,0,6,1935,1990,0.0,3,3,1,3,425.0,4,4,1836,1836,3672,0.0,3,1,4,7,2,1993.0,1,2.0,836.0,3,2,684,80,415000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,90.0,13339,3,6,1960,1960,132.0,3,3,1,2,65.0,3,4,1561,0,1561,1.0,2,0,3,6,1,1960.0,3,2.0,463.0,3,2,0,148,193000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,65.0,8125,2,6,1994,1995,0.0,4,3,1,1,0.0,4,4,702,779,1481,0.0,2,1,3,6,1,1994.0,3,2.0,343.0,3,2,0,36,174000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,78.0,11419,1,7,1948,1999,0.0,3,3,2,5,699.0,5,3,801,726,1527,1.0,1,1,3,6,1,1948.0,1,2.0,410.0,3,2,0,0,152500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1466,72.0,7226,3,7,2003,2003,0.0,4,3,1,1,0.0,5,4,798,842,1640,0.0,2,1,4,6,0,2003.0,2,2.0,595.0,3,2,0,45,183000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2087,60.0,11100,0,5,1951,1994,0.0,3,3,2,2,1080.0,3,4,1080,400,1480,1.0,1,0,3,7,1,1951.0,1,1.0,253.0,3,2,0,0,136500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1442,80.0,12435,3,7,2001,2001,172.0,4,3,1,6,361.0,5,4,963,829,1792,0.0,2,1,4,7,1,2001.0,2,2.0,564.0,3,2,0,96,231500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2744,57.0,6420,0,5,1952,1952,0.0,5,4,2,2,210.0,2,3,1148,0,1148,0.0,1,0,3,6,0,1952.0,1,1.0,308.0,3,2,0,0,123500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1511,59.0,16466,0,5,1955,1955,0.0,3,3,1,1,0.0,3,4,872,521,1393,0.0,1,1,3,8,0,1955.0,1,1.0,300.0,3,2,121,0,135500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,65.0,6285,0,6,1976,1976,0.0,3,3,3,6,504.0,3,4,1044,0,1044,1.0,1,0,3,7,1,1976.0,1,2.0,528.0,2,2,228,0,133500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,71.0,9204,1,5,1963,1963,0.0,3,3,1,4,25.0,3,4,1144,0,1144,1.0,1,1,3,6,0,1962.0,1,1.0,336.0,3,2,0,88,124000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,78.0,12011,4,8,1998,1998,530.0,4,3,3,6,956.0,5,4,1086,838,1924,1.0,2,1,4,7,1,1998.0,2,2.0,592.0,3,2,208,75,280000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60,108.0,14774,4,9,1999,1999,165.0,4,3,1,1,0.0,5,4,1422,1177,2599,0.0,2,1,4,10,1,1999.0,3,3.0,779.0,3,2,668,30,333168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
346,68.0,11792,2,8,2003,2003,188.0,4,3,4,6,850.0,5,4,1008,1275,2283,0.0,2,1,4,9,1,2003.0,3,3.0,632.0,3,2,120,46,270000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
678,60.0,8064,1,6,1950,1950,0.0,3,3,3,3,621.0,4,4,765,368,1133,0.0,1,0,3,5,0,1989.0,1,2.0,900.0,3,2,0,0,128500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2481,50.0,7175,2,6,1990,1991,0.0,4,3,1,6,904.0,4,4,1398,0,1398,1.0,2,0,4,5,0,1990.0,2,2.0,542.0,3,2,0,46,172000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2729,72.0,10820,1,5,1971,1972,153.0,4,3,3,6,535.0,5,4,810,0,810,1.0,1,0,3,4,0,1973.0,1,2.0,576.0,3,2,0,0,130000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,34.0,5381,4,6,2005,2005,135.0,4,3,3,5,900.0,5,4,1306,0,1306,1.0,2,0,4,5,1,2005.0,2,2.0,624.0,3,2,170,63,196000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2234,50.0,5000,0,5,1941,1950,0.0,3,3,3,4,116.0,1,2,803,0,803,0.0,1,0,3,5,0,1941.0,1,2.0,360.0,3,2,0,0,87000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,55.0,8674,1,5,1950,1950,0.0,2,3,1,3,910.0,3,4,910,525,1435,1.0,1,0,3,6,0,1950.0,1,1.0,308.0,3,2,0,33,128250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20,85.0,13175,2,6,1978,1988,119.0,4,3,1,5,790.0,3,4,2073,0,2073,1.0,2,0,3,7,2,1978.0,1,2.0,500.0,3,2,349,0,210000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2217,68.0,11275,3,6,1932,1950,480.0,3,3,2,3,297.0,3,4,1096,895,1991,0.0,1,1,3,7,1,1977.0,1,2.0,432.0,2,2,0,0,220000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
232,60.0,9600,1,4,1950,1995,0.0,4,3,1,4,442.0,3,4,1067,0,1067,0.0,2,0,4,4,0,1996.0,1,2.0,436.0,3,2,290,0,128000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1982,120.0,9000,0,5,1900,2006,0.0,3,2,1,4,130.0,5,4,680,494,1174,0.0,1,0,4,6,1,2000.0,1,2.0,576.0,3,2,116,26,135000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
